date,company,close
2023-04-30,COMP_063,226.63
2023-05-01,COMP_063,221.94
2023-05-02,COMP_063,224.28
2023-05-03,COMP_063,232.61
2023-05-04,COMP_063,235.78
2023-05-05,COMP_063,236.58
2023-05-06,COMP_063,239.29
2023-05-07,COMP_063,244.81
2023-05-08,COMP_063,244.23
2023-05-09,COMP_063,249.73
2023-05-10,COMP_063,251.67
2023-05-11,COMP_063,250.14
2023-05-12,COMP_063,254.08
2023-05-13,COMP_063,255.19
2023-05-14,COMP_063,257.0
2023-05-15,COMP_063,257.03
2023-05-16,COMP_063,255.57
2023-05-17,COMP_063,251.18
2023-05-18,COMP_063,249.12
2023-05-19,COMP_063,248.71
2023-05-20,COMP_063,253.37
2023-05-21,COMP_063,255.25
2023-05-22,COMP_063,251.84
2023-05-23,COMP_063,261.29
2023-05-24,COMP_063,264.04
2023-05-25,COMP_063,264.54
2023-05-26,COMP_063,257.01
2023-05-27,COMP_063,257.17
2023-05-28,COMP_063,255.36
2023-05-29,COMP_063,255.69
2023-05-30,COMP_063,253.83
2023-05-31,COMP_063,250.49
2023-06-01,COMP_063,246.33
2023-06-02,COMP_063,241.57
2023-06-03,COMP_063,235.58
2023-06-04,COMP_063,234.2
2023-06-05,COMP_063,234.12
2023-06-06,COMP_063,236.07
2023-06-07,COMP_063,237.95
2023-06-08,COMP_063,234.02
2023-06-09,COMP_063,235.92
2023-06-10,COMP_063,236.86
2023-06-11,COMP_063,234.36
2023-06-12,COMP_063,234.09
2023-06-13,COMP_063,236.63
2023-06-14,COMP_063,227.66
2023-06-15,COMP_063,228.42
2023-06-16,COMP_063,224.33
2023-06-17,COMP_063,220.78
2023-06-18,COMP_063,224.12
2023-06-19,COMP_063,224.75
2023-06-20,COMP_063,229.04
2023-06-21,COMP_063,223.13
2023-06-22,COMP_063,221.01
2023-06-23,COMP_063,222.82
2023-06-24,COMP_063,225.12
2023-06-25,COMP_063,226.02
2023-06-26,COMP_063,231.05
2023-06-27,COMP_063,233.6
2023-06-28,COMP_063,234.12
2023-06-29,COMP_063,234.01
2023-06-30,COMP_063,233.34
2023-07-01,COMP_063,232.8
2023-07-02,COMP_063,232.5
2023-07-03,COMP_063,232.57
2023-07-04,COMP_063,232.6
2023-07-05,COMP_063,233.82
2023-07-06,COMP_063,232.65
2023-07-07,COMP_063,233.65
2023-07-08,COMP_063,230.97
2023-07-09,COMP_063,229.81
2023-07-10,COMP_063,230.75
2023-07-11,COMP_063,228.11
2023-07-12,COMP_063,228.5
2023-07-13,COMP_063,234.98
2023-07-14,COMP_063,231.29
2023-07-15,COMP_063,232.03
2023-07-16,COMP_063,231.84
2023-07-17,COMP_063,234.16
2023-07-18,COMP_063,240.09
2023-07-19,COMP_063,239.14
2023-07-20,COMP_063,239.43
2023-07-21,COMP_063,239.51
2023-07-22,COMP_063,237.82
2023-07-23,COMP_063,237.45
2023-07-24,COMP_063,235.32
2023-07-25,COMP_063,233.11
2023-07-26,COMP_063,237.02
2023-07-27,COMP_063,237.68
2023-07-28,COMP_063,238.64
2023-07-29,COMP_063,239.57
2023-07-30,COMP_063,238.87
2023-07-31,COMP_063,241.36
2023-08-01,COMP_063,243.67
2023-08-02,COMP_063,244.63
2023-08-03,COMP_063,241.91
2023-08-04,COMP_063,236.59
2023-08-05,COMP_063,239.79
2023-08-06,COMP_063,238.84
2023-08-07,COMP_063,233.69
2023-08-08,COMP_063,236.1
2023-08-09,COMP_063,239.55
2023-08-10,COMP_063,241.51
2023-08-11,COMP_063,244.37
2023-08-12,COMP_063,241.65
2023-08-13,COMP_063,240.21
2023-08-14,COMP_063,242.41
2023-08-15,COMP_063,237.73
2023-08-16,COMP_063,235.03
2023-08-17,COMP_063,236.74
2023-08-18,COMP_063,234.59
2023-08-19,COMP_063,238.56
2023-08-20,COMP_063,236.42
2023-08-21,COMP_063,235.9
2023-08-22,COMP_063,233.78
2023-08-23,COMP_063,233.45
2023-08-24,COMP_063,230.09
2023-08-25,COMP_063,233.23
2023-08-26,COMP_063,231.64
2023-08-27,COMP_063,232.26
2023-08-28,COMP_063,232.56
2023-08-29,COMP_063,233.19
2023-08-30,COMP_063,232.69
2023-08-31,COMP_063,233.9
2023-09-01,COMP_063,233.25
2023-09-02,COMP_063,239.06
2023-09-03,COMP_063,238.73
2023-09-04,COMP_063,239.15
2023-09-05,COMP_063,239.03
2023-09-06,COMP_063,238.53
2023-09-07,COMP_063,237.3
2023-01-01,COMP_064,1242.58
2023-01-02,COMP_064,1255.74
2023-01-03,COMP_064,1251.3
2023-01-04,COMP_064,1236.28
2023-01-05,COMP_064,1234.18
2023-01-06,COMP_064,1257.53
2023-01-07,COMP_064,1262.82
2023-01-08,COMP_064,1268.63
2023-01-09,COMP_064,1257.51
2023-01-10,COMP_064,1265.51
2023-01-11,COMP_064,1269.85
2023-01-12,COMP_064,1249.06
2023-01-13,COMP_064,1278.44
2023-01-14,COMP_064,1283.77
2023-01-15,COMP_064,1284.4
2023-01-16,COMP_064,1280.61
2023-01-17,COMP_064,1292.85
2023-01-18,COMP_064,1271.94
2023-01-19,COMP_064,1238.63
2023-01-20,COMP_064,1238.93
2023-01-21,COMP_064,1224.33
2023-01-22,COMP_064,1235.82
2023-01-23,COMP_064,1231.34
2023-01-24,COMP_064,1236.31
2023-01-25,COMP_064,1244.34
2023-01-26,COMP_064,1239.07
2023-01-27,COMP_064,1237.42
2023-01-28,COMP_064,1226.6
2023-01-29,COMP_064,1227.06
2023-01-30,COMP_064,1235.83
2023-01-31,COMP_064,1238.23
2023-02-01,COMP_064,1221.61
2023-02-02,COMP_064,1209.09
2023-02-03,COMP_064,1236.87
2023-02-04,COMP_064,1239.81
2023-02-05,COMP_064,1242.26
2023-02-06,COMP_064,1236.27
2023-02-07,COMP_064,1235.82
2023-02-08,COMP_064,1253.62
2023-02-09,COMP_064,1241.18
2023-02-10,COMP_064,1237.08
2023-02-11,COMP_064,1224.37
2023-02-12,COMP_064,1227.26
2023-02-13,COMP_064,1229.93
2023-02-14,COMP_064,1241.66
2023-02-15,COMP_064,1237.58
2023-02-16,COMP_064,1231.21
2023-02-17,COMP_064,1235.45
2023-02-18,COMP_064,1220.55
2023-02-19,COMP_064,1204.59
2023-02-20,COMP_064,1200.6
2023-02-21,COMP_064,1184.35
2023-02-22,COMP_064,1151.17
2023-02-23,COMP_064,1165.6
2023-02-24,COMP_064,1165.49
2023-02-25,COMP_064,1157.39
2023-02-26,COMP_064,1152.78
2023-02-27,COMP_064,1151.57
2023-02-28,COMP_064,1195.43
2023-03-01,COMP_064,1195.75
2023-03-02,COMP_064,1204.64
2023-03-03,COMP_064,1213.34
2023-03-04,COMP_064,1197.41
2023-03-05,COMP_064,1197.53
2023-03-06,COMP_064,1191.48
2023-03-07,COMP_064,1168.42
2023-03-08,COMP_064,1188.89
2023-03-09,COMP_064,1188.46
2023-03-10,COMP_064,1196.45
2023-03-11,COMP_064,1196.23
2023-03-12,COMP_064,1215.06
2023-03-13,COMP_064,1214.61
2023-03-14,COMP_064,1214.09
2023-03-15,COMP_064,1225.99
2023-03-16,COMP_064,1230.92
2023-03-17,COMP_064,1231.27
2023-03-18,COMP_064,1243.38
2023-03-19,COMP_064,1244.32
2023-03-20,COMP_064,1241.4
2023-03-21,COMP_064,1243.51
2023-03-22,COMP_064,1238.91
2023-03-23,COMP_064,1234.24
2023-03-24,COMP_064,1246.52
2023-03-25,COMP_064,1245.33
2023-03-26,COMP_064,1252.64
2023-03-27,COMP_064,1262.46
2023-03-28,COMP_064,1274.53
2023-03-29,COMP_064,1270.31
2023-03-30,COMP_064,1279.91
2023-03-31,COMP_064,1270.2
2023-04-01,COMP_064,1301.88
2023-04-02,COMP_064,1313.94
2023-04-03,COMP_064,1314.67
2023-04-04,COMP_064,1322.06
2023-04-05,COMP_064,1348.82
2023-04-06,COMP_064,1339.36
2023-04-07,COMP_064,1330.71
2023-04-08,COMP_064,1334.33
2023-04-09,COMP_064,1330.26
2023-04-10,COMP_064,1376.32
2023-04-11,COMP_064,1396.08
2023-04-12,COMP_064,1399.94
2023-04-13,COMP_064,1392.72
2023-04-14,COMP_064,1398.58
2023-04-15,COMP_064,1395.95
2023-04-16,COMP_064,1407.81
2023-04-17,COMP_064,1396.89
2023-04-18,COMP_064,1394.14
2023-04-19,COMP_064,1389.84
2023-04-20,COMP_064,1382.17
2023-04-21,COMP_064,1394.26
2023-04-22,COMP_064,1393.65
2023-04-23,COMP_064,1359.71
2023-04-24,COMP_064,1357.01
2023-04-25,COMP_064,1351.93
2023-04-26,COMP_064,1350.3
2023-04-27,COMP_064,1343.05
2023-04-28,COMP_064,1353.63
2023-04-29,COMP_064,1354.02
2023-04-30,COMP_064,1350.42
2023-05-01,COMP_064,1339.14
2023-05-02,COMP_064,1334.47
2023-05-03,COMP_064,1336.31
2023-05-04,COMP_064,1345.22
2023-05-05,COMP_064,1330.25
2023-05-06,COMP_064,1338.5
2023-05-07,COMP_064,1344.61
2023-05-08,COMP_064,1343.58
2023-05-09,COMP_064,1338.95
2023-05-10,COMP_064,1300.33
2023-05-11,COMP_064,1304.34
2023-05-12,COMP_064,1298.59
2023-05-13,COMP_064,1282.64
2023-05-14,COMP_064,1282.16
2023-05-15,COMP_064,1272.56
2023-05-16,COMP_064,1274.54
2023-05-17,COMP_064,1259.24
2023-05-18,COMP_064,1269.98
2023-05-19,COMP_064,1270.34
2023-05-20,COMP_064,1293.19
2023-05-21,COMP_064,1278.93
2023-05-22,COMP_064,1274.65
2023-05-23,COMP_064,1270.96
2023-05-24,COMP_064,1271.65
2023-05-25,COMP_064,1249.6
2023-05-26,COMP_064,1234.17
2023-05-27,COMP_064,1254.13
2023-05-28,COMP_064,1258.47
2023-05-29,COMP_064,1271.61
2023-05-30,COMP_064,1268.83
2023-05-31,COMP_064,1288.84
2023-06-01,COMP_064,1276.74
2023-06-02,COMP_064,1263.17
2023-06-03,COMP_064,1262.79
2023-06-04,COMP_064,1266.06
2023-06-05,COMP_064,1289.67
2023-06-06,COMP_064,1274.73
2023-06-07,COMP_064,1312.36
2023-06-08,COMP_064,1333.23
2023-06-09,COMP_064,1317.2
2023-06-10,COMP_064,1322.81
2023-06-11,COMP_064,1324.46
2023-06-12,COMP_064,1344.85
2023-06-13,COMP_064,1358.89
2023-06-14,COMP_064,1351.31
2023-06-15,COMP_064,1356.97
2023-06-16,COMP_064,1336.41
2023-06-17,COMP_064,1336.23
2023-06-18,COMP_064,1344.25
2023-06-19,COMP_064,1363.63
2023-06-20,COMP_064,1358.14
2023-06-21,COMP_064,1387.36
2023-06-22,COMP_064,1405.27
2023-06-23,COMP_064,1422.92
2023-06-24,COMP_064,1411.05
2023-06-25,COMP_064,1412.66
2023-06-26,COMP_064,1430.91
2023-06-27,COMP_064,1444.73
2023-06-28,COMP_064,1438.56
2023-06-29,COMP_064,1460.78
2023-06-30,COMP_064,1446.23
2023-07-01,COMP_064,1437.72
2023-07-02,COMP_064,1417.3
2023-07-03,COMP_064,1416.27
2023-07-04,COMP_064,1417.47
2023-07-05,COMP_064,1399.06
2023-07-06,COMP_064,1385.65
2023-07-07,COMP_064,1366.2
2023-07-08,COMP_064,1356.31
2023-07-09,COMP_064,1348.79
2023-07-10,COMP_064,1359.2
2023-07-11,COMP_064,1363.66
2023-07-12,COMP_064,1402.22
2023-07-13,COMP_064,1411.31
2023-07-14,COMP_064,1409.71
2023-07-15,COMP_064,1432.04
2023-07-16,COMP_064,1412.5
2023-07-17,COMP_064,1390.22
2023-07-18,COMP_064,1417.11
2023-07-19,COMP_064,1408.48
2023-07-20,COMP_064,1393.11
2023-07-21,COMP_064,1407.85
2023-07-22,COMP_064,1410.56
2023-07-23,COMP_064,1391.03
2023-07-24,COMP_064,1384.86
2023-07-25,COMP_064,1376.4
2023-07-26,COMP_064,1382.59
2023-07-27,COMP_064,1386.45
2023-07-28,COMP_064,1387.37
2023-07-29,COMP_064,1394.86
2023-07-30,COMP_064,1389.55
2023-07-31,COMP_064,1391.64
2023-08-01,COMP_064,1399.7
2023-08-02,COMP_064,1401.72
2023-08-03,COMP_064,1415.02
2023-08-04,COMP_064,1400.32
2023-08-05,COMP_064,1399.54
2023-08-06,COMP_064,1399.98
2023-08-07,COMP_064,1402.6
2023-08-08,COMP_064,1422.37
2023-08-09,COMP_064,1427.19
2023-08-10,COMP_064,1457.68
2023-08-11,COMP_064,1440.45
2023-08-12,COMP_064,1449.33
2023-08-13,COMP_064,1446.21
2023-08-14,COMP_064,1438.35
2023-08-15,COMP_064,1424.8
2023-08-16,COMP_064,1419.96
2023-08-17,COMP_064,1430.87
2023-08-18,COMP_064,1401.6
2023-08-19,COMP_064,1409.32
2023-08-20,COMP_064,1407.08
2023-08-21,COMP_064,1399.72
2023-08-22,COMP_064,1374.45
2023-08-23,COMP_064,1359.6
2023-08-24,COMP_064,1359.82
2023-08-25,COMP_064,1352.85
2023-08-26,COMP_064,1356.52
2023-08-27,COMP_064,1328.9
2023-08-28,COMP_064,1333.02
2023-08-29,COMP_064,1362.63
2023-08-30,COMP_064,1350.08
2023-08-31,COMP_064,1377.07
2023-09-01,COMP_064,1382.24
2023-09-02,COMP_064,1369.65
2023-09-03,COMP_064,1387.95
2023-09-04,COMP_064,1395.92
2023-09-05,COMP_064,1401.81
2023-09-06,COMP_064,1376.96
2023-09-07,COMP_064,1391.62
2023-01-01,COMP_065,1474.32
2023-01-02,COMP_065,1475.54
2023-01-03,COMP_065,1480.53
2023-01-04,COMP_065,1488.8
2023-01-05,COMP_065,1478.8
2023-01-06,COMP_065,1452.73
2023-01-07,COMP_065,1459.48
2023-01-08,COMP_065,1464.96
2023-01-09,COMP_065,1479.21
2023-01-10,COMP_065,1469.07
2023-01-11,COMP_065,1463.49
2023-01-12,COMP_065,1440.03
2023-01-13,COMP_065,1450.82
2023-01-14,COMP_065,1462.46
2023-01-15,COMP_065,1457.17
2023-01-16,COMP_065,1447.18
2023-01-17,COMP_065,1496.79
2023-01-18,COMP_065,1507.54
2023-01-19,COMP_065,1528.55
2023-01-20,COMP_065,1518.6
2023-01-21,COMP_065,1530.48
2023-01-22,COMP_065,1551.71
2023-01-23,COMP_065,1559.7
2023-01-24,COMP_065,1572.28
2023-01-25,COMP_065,1549.57
2023-01-26,COMP_065,1547.33
2023-01-27,COMP_065,1557.92
2023-01-28,COMP_065,1539.22
2023-01-29,COMP_065,1547.36
2023-01-30,COMP_065,1540.49
2023-01-31,COMP_065,1530.29
2023-02-01,COMP_065,1546.19
2023-02-02,COMP_065,1565.77
2023-02-03,COMP_065,1503.47
2023-02-04,COMP_065,1475.97
2023-02-05,COMP_065,1455.01
2023-02-06,COMP_065,1447.25
2023-02-07,COMP_065,1451.54
2023-02-08,COMP_065,1423.07
2023-02-09,COMP_065,1420.68
2023-02-10,COMP_065,1399.29
2023-02-11,COMP_065,1406.62
2023-02-12,COMP_065,1429.74
2023-02-13,COMP_065,1414.98
2023-02-14,COMP_065,1414.2
2023-02-15,COMP_065,1420.51
2023-02-16,COMP_065,1422.34
2023-02-17,COMP_065,1411.3
2023-02-18,COMP_065,1407.64
2023-02-19,COMP_065,1438.44
2023-02-20,COMP_065,1452.87
2023-02-21,COMP_065,1449.09
2023-02-22,COMP_065,1441.9
2023-02-23,COMP_065,1428.46
2023-02-24,COMP_065,1406.34
2023-02-25,COMP_065,1397.42
2023-02-26,COMP_065,1386.66
2023-02-27,COMP_065,1392.85
2023-02-28,COMP_065,1409.45
2023-03-01,COMP_065,1426.97
2023-03-02,COMP_065,1425.16
2023-03-03,COMP_065,1427.98
2023-03-04,COMP_065,1412.07
2023-03-05,COMP_065,1417.89
2023-03-06,COMP_065,1418.93
2023-03-07,COMP_065,1432.45
2023-03-08,COMP_065,1424.65
2023-03-09,COMP_065,1405.06
2023-03-10,COMP_065,1412.29
2023-03-11,COMP_065,1401.62
2023-03-12,COMP_065,1408.22
2023-03-13,COMP_065,1400.58
2023-03-14,COMP_065,1362.39
2023-03-15,COMP_065,1352.4
2023-03-16,COMP_065,1343.13
2023-03-17,COMP_065,1337.72
2023-03-18,COMP_065,1335.55
2023-03-19,COMP_065,1345.4
2023-03-20,COMP_065,1347.52
2023-03-21,COMP_065,1356.09
2023-03-22,COMP_065,1340.71
2023-03-23,COMP_065,1351.57
2023-03-24,COMP_065,1345.98
2023-03-25,COMP_065,1342.25
2023-03-26,COMP_065,1361.48
2023-03-27,COMP_065,1353.56
2023-03-28,COMP_065,1352.76
2023-03-29,COMP_065,1335.87
2023-03-30,COMP_065,1307.59
2023-03-31,COMP_065,1317.6
2023-04-01,COMP_065,1269.3
2023-04-02,COMP_065,1270.53
2023-04-03,COMP_065,1262.01
2023-04-04,COMP_065,1269.12
2023-04-05,COMP_065,1245.13
2023-04-06,COMP_065,1251.07
2023-04-07,COMP_065,1236.68
2023-04-08,COMP_065,1208.45
2023-04-09,COMP_065,1205.19
2023-04-10,COMP_065,1215.62
2023-04-11,COMP_065,1227.01
2023-04-12,COMP_065,1220.89
2023-04-13,COMP_065,1223.29
2023-04-14,COMP_065,1239.49
2023-04-15,COMP_065,1233.37
2023-04-16,COMP_065,1238.03
2023-04-17,COMP_065,1241.45
2023-04-18,COMP_065,1244.28
2023-04-19,COMP_065,1256.0
2023-04-20,COMP_065,1260.79
2023-04-21,COMP_065,1264.52
2023-04-22,COMP_065,1279.23
2023-04-23,COMP_065,1279.91
2023-04-24,COMP_065,1281.25
2023-04-25,COMP_065,1289.29
2023-04-26,COMP_065,1294.45
2023-04-27,COMP_065,1280.7
2023-04-28,COMP_065,1285.97
2023-04-29,COMP_065,1271.89
2023-04-30,COMP_065,1286.13
2023-05-01,COMP_065,1293.44
2023-05-02,COMP_065,1298.31
2023-05-03,COMP_065,1292.65
2023-05-04,COMP_065,1289.78
2023-05-05,COMP_065,1304.37
2023-05-06,COMP_065,1290.85
2023-05-07,COMP_065,1267.88
2023-05-08,COMP_065,1223.23
2023-05-09,COMP_065,1201.89
2023-05-10,COMP_065,1191.12
2023-05-11,COMP_065,1157.37
2023-05-12,COMP_065,1163.94
2023-05-13,COMP_065,1153.84
2023-05-14,COMP_065,1162.68
2023-05-15,COMP_065,1162.19
2023-05-16,COMP_065,1164.88
2023-05-17,COMP_065,1176.29
2023-05-18,COMP_065,1147.49
2023-05-19,COMP_065,1155.36
2023-05-20,COMP_065,1132.58
2023-05-21,COMP_065,1130.07
2023-05-22,COMP_065,1144.63
2023-05-23,COMP_065,1142.95
2023-05-24,COMP_065,1158.7
2023-05-25,COMP_065,1165.04
2023-05-26,COMP_065,1154.61
2023-05-27,COMP_065,1150.1
2023-05-28,COMP_065,1148.28
2023-05-29,COMP_065,1148.03
2023-05-30,COMP_065,1145.17
2023-05-31,COMP_065,1143.26
2023-06-01,COMP_065,1153.52
2023-06-02,COMP_065,1141.25
2023-06-03,COMP_065,1135.45
2023-06-04,COMP_065,1147.48
2023-06-05,COMP_065,1161.14
2023-06-06,COMP_065,1151.95
2023-06-07,COMP_065,1149.46
2023-06-08,COMP_065,1157.28
2023-06-09,COMP_065,1144.07
2023-06-10,COMP_065,1155.5
2023-06-11,COMP_065,1168.83
2023-06-12,COMP_065,1151.25
2023-06-13,COMP_065,1150.94
2023-06-14,COMP_065,1145.34
2023-06-15,COMP_065,1135.77
2023-06-16,COMP_065,1136.82
2023-06-17,COMP_065,1099.52
2023-06-18,COMP_065,1087.23
2023-06-19,COMP_065,1093.26
2023-06-20,COMP_065,1080.45
2023-06-21,COMP_065,1111.16
2023-06-22,COMP_065,1120.91
2023-06-23,COMP_065,1106.01
2023-06-24,COMP_065,1098.42
2023-06-25,COMP_065,1095.67
2023-06-26,COMP_065,1109.42
2023-06-27,COMP_065,1127.7
2023-06-28,COMP_065,1119.54
2023-06-29,COMP_065,1132.63
2023-06-30,COMP_065,1121.76
2023-07-01,COMP_065,1130.02
2023-07-02,COMP_065,1136.01
2023-07-03,COMP_065,1141.06
2023-07-04,COMP_065,1127.71
2023-07-05,COMP_065,1128.55
2023-07-06,COMP_065,1144.99
2023-07-07,COMP_065,1134.7
2023-07-08,COMP_065,1139.73
2023-07-09,COMP_065,1135.74
2023-07-10,COMP_065,1139.1
2023-07-11,COMP_065,1135.37
2023-07-12,COMP_065,1142.4
2023-07-13,COMP_065,1146.8
2023-07-14,COMP_065,1136.21
2023-07-15,COMP_065,1129.98
2023-07-16,COMP_065,1116.52
2023-07-17,COMP_065,1109.88
2023-07-18,COMP_065,1113.88
2023-07-19,COMP_065,1127.95
2023-07-20,COMP_065,1133.47
2023-07-21,COMP_065,1160.01
2023-07-22,COMP_065,1150.19
2023-07-23,COMP_065,1162.78
2023-07-24,COMP_065,1160.77
2023-07-25,COMP_065,1166.44
2023-07-26,COMP_065,1168.2
2023-07-27,COMP_065,1166.83
2023-07-28,COMP_065,1167.37
2023-07-29,COMP_065,1159.61
2023-07-30,COMP_065,1112.79
2023-07-31,COMP_065,1117.65
2023-08-01,COMP_065,1103.91
2023-08-02,COMP_065,1077.56
2023-08-03,COMP_065,1078.28
2023-08-04,COMP_065,1090.48
2023-08-05,COMP_065,1088.11
2023-08-06,COMP_065,1071.65
2023-08-07,COMP_065,1070.7
2023-08-08,COMP_065,1059.12
2023-08-09,COMP_065,1064.77
2023-08-10,COMP_065,1067.74
2023-08-11,COMP_065,1061.95
2023-08-12,COMP_065,1057.95
2023-08-13,COMP_065,1053.65
2023-08-14,COMP_065,1053.3
2023-08-15,COMP_065,1062.08
2023-08-16,COMP_065,1059.76
2023-08-17,COMP_065,1048.58
2023-08-18,COMP_065,1039.04
2023-08-19,COMP_065,1052.96
2023-08-20,COMP_065,1056.61
2023-08-21,COMP_065,1059.69
2023-08-22,COMP_065,1066.08
2023-08-23,COMP_065,1068.04
2023-08-24,COMP_065,1077.05
2023-08-25,COMP_065,1097.63
2023-08-26,COMP_065,1120.63
2023-08-27,COMP_065,1121.21
2023-08-28,COMP_065,1112.68
2023-08-29,COMP_065,1106.3
2023-08-30,COMP_065,1093.66
2023-08-31,COMP_065,1125.75
2023-09-01,COMP_065,1142.05
2023-09-02,COMP_065,1157.0
2023-09-03,COMP_065,1152.91
2023-09-04,COMP_065,1170.2
2023-09-05,COMP_065,1172.51
2023-09-06,COMP_065,1166.48
2023-09-07,COMP_065,1163.81
2023-01-01,COMP_066,1567.23
2023-01-02,COMP_066,1563.24
2023-01-03,COMP_066,1573.04
2023-01-04,COMP_066,1596.87
2023-01-05,COMP_066,1579.65
2023-01-06,COMP_066,1612.84
2023-01-07,COMP_066,1624.52
2023-01-08,COMP_066,1585.39
2023-01-09,COMP_066,1580.39
2023-01-10,COMP_066,1523.46
2023-01-11,COMP_066,1539.35
2023-01-12,COMP_066,1561.52
2023-01-13,COMP_066,1516.58
2023-01-14,COMP_066,1531.68
2023-01-15,COMP_066,1569.64
2023-01-16,COMP_066,1612.34
2023-01-17,COMP_066,1607.24
2023-01-18,COMP_066,1566.25
2023-01-19,COMP_066,1564.84
2023-01-20,COMP_066,1494.76
2023-01-21,COMP_066,1523.28
2023-01-22,COMP_066,1596.13
2023-01-23,COMP_066,1589.74
2023-01-24,COMP_066,1606.96
2023-01-25,COMP_066,1600.76
2023-01-26,COMP_066,1670.77
2023-01-27,COMP_066,1602.51
2023-01-28,COMP_066,1644.08
2023-01-29,COMP_066,1656.12
2023-01-30,COMP_066,1712.46
2023-01-31,COMP_066,1702.5
2023-02-01,COMP_066,1654.27
2023-02-02,COMP_066,1622.92
2023-02-03,COMP_066,1598.36
2023-02-04,COMP_066,1619.24
2023-02-05,COMP_066,1613.85
2023-02-06,COMP_066,1633.41
2023-02-07,COMP_066,1654.05
2023-02-08,COMP_066,1637.63
2023-02-09,COMP_066,1537.58
2023-02-10,COMP_066,1514.86
2023-02-11,COMP_066,1507.84
2023-02-12,COMP_066,1479.13
2023-02-13,COMP_066,1504.28
2023-02-14,COMP_066,1525.65
2023-02-15,COMP_066,1500.6
2023-02-16,COMP_066,1598.95
2023-02-17,COMP_066,1672.9
2023-02-18,COMP_066,1650.02
2023-02-19,COMP_066,1558.99
2023-02-20,COMP_066,1538.52
2023-02-21,COMP_066,1529.47
2023-02-22,COMP_066,1573.85
2023-02-23,COMP_066,1508.79
2023-02-24,COMP_066,1573.0
2023-02-25,COMP_066,1616.62
2023-02-26,COMP_066,1637.19
2023-02-27,COMP_066,1633.79
2023-02-28,COMP_066,1613.51
2023-03-01,COMP_066,1597.24
2023-03-02,COMP_066,1567.63
2023-03-03,COMP_066,1512.98
2023-03-04,COMP_066,1541.81
2023-03-05,COMP_066,1507.59
2023-03-06,COMP_066,1498.48
2023-03-07,COMP_066,1493.58
2023-03-08,COMP_066,1452.31
2023-03-09,COMP_066,1492.34
2023-03-10,COMP_066,1473.13
2023-03-11,COMP_066,1468.71
2023-03-12,COMP_066,1459.49
2023-03-13,COMP_066,1439.13
2023-03-14,COMP_066,1351.63
2023-03-15,COMP_066,1343.73
2023-03-16,COMP_066,1366.07
2023-03-17,COMP_066,1368.9
2023-03-18,COMP_066,1313.54
2023-03-19,COMP_066,1324.47
2023-03-20,COMP_066,1328.58
2023-03-21,COMP_066,1344.94
2023-03-22,COMP_066,1310.38
2023-03-23,COMP_066,1211.11
2023-03-24,COMP_066,1233.65
2023-03-25,COMP_066,1221.84
2023-03-26,COMP_066,1241.13
2023-03-27,COMP_066,1259.76
2023-03-28,COMP_066,1209.32
2023-03-29,COMP_066,1205.05
2023-03-30,COMP_066,1211.99
2023-03-31,COMP_066,1240.27
2023-04-01,COMP_066,1192.57
2023-04-02,COMP_066,1193.82
2023-04-03,COMP_066,1207.9
2023-04-04,COMP_066,1224.5
2023-04-05,COMP_066,1216.7
2023-04-06,COMP_066,1247.82
2023-04-07,COMP_066,1264.16
2023-04-08,COMP_066,1271.33
2023-04-09,COMP_066,1290.48
2023-04-10,COMP_066,1253.03
2023-04-11,COMP_066,1271.0
2023-04-12,COMP_066,1262.2
2023-04-13,COMP_066,1262.3
2023-04-14,COMP_066,1260.5
2023-04-15,COMP_066,1267.83
2023-04-16,COMP_066,1252.1
2023-04-17,COMP_066,1250.69
2023-04-18,COMP_066,1245.54
2023-04-19,COMP_066,1237.12
2023-04-20,COMP_066,1250.87
2023-04-21,COMP_066,1228.13
2023-04-22,COMP_066,1219.21
2023-04-23,COMP_066,1284.89
2023-04-24,COMP_066,1260.61
2023-04-25,COMP_066,1255.42
2023-04-26,COMP_066,1254.17
2023-04-27,COMP_066,1299.04
2023-04-28,COMP_066,1323.26
2023-04-29,COMP_066,1350.2
2023-04-30,COMP_066,1336.73
2023-05-01,COMP_066,1404.95
2023-05-02,COMP_066,1398.17
2023-05-03,COMP_066,1451.65
2023-05-04,COMP_066,1454.55
2023-05-05,COMP_066,1436.94
2023-05-06,COMP_066,1421.11
2023-05-07,COMP_066,1407.76
2023-05-08,COMP_066,1387.24
2023-05-09,COMP_066,1397.12
2023-05-10,COMP_066,1301.01
2023-05-11,COMP_066,1291.94
2023-05-12,COMP_066,1309.91
2023-05-13,COMP_066,1325.74
2023-05-14,COMP_066,1327.19
2023-05-15,COMP_066,1304.66
2023-05-16,COMP_066,1332.31
2023-05-17,COMP_066,1343.45
2023-05-18,COMP_066,1339.24
2023-05-19,COMP_066,1323.91
2023-05-20,COMP_066,1331.89
2023-05-21,COMP_066,1369.39
2023-05-22,COMP_066,1382.59
2023-05-23,COMP_066,1384.38
2023-05-24,COMP_066,1408.21
2023-05-25,COMP_066,1424.65
2023-05-26,COMP_066,1435.72
2023-05-27,COMP_066,1413.18
2023-05-28,COMP_066,1406.67
2023-05-29,COMP_066,1382.36
2023-05-30,COMP_066,1373.08
2023-05-31,COMP_066,1309.9
2023-06-01,COMP_066,1329.5
2023-06-02,COMP_066,1334.89
